BALANCE,PURCHASES,ONE-OFF_PURCHASES,INST_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,PAYMENTS,PRC_FULL_PAYMENT
624.633263,0,0,0,950.85274,8,0,330.064555,0
965.88461,1,1,0,561.024098,2,1,751.960548,0
82.568778,471.64,0,471.64,0,0,23,554.168419,0.333333
383.370294,326.74,326.74,0,0,0,3,525.776492,0
793.855972,1478.93,1478.93,0,0,0,10,723.959807,0
51.199057,1319.04,1319.04,0,0,0,18,1324.448655,0.875
1488.628126,0,0,0,2909.050462,24,0,1968.413322,0.090909
92.596405,720.11,720.11,0,0,0,16,535.430352,0.222222
382.63138,0,0,0,748.78028,1,0,566.605747,0
402.814647,960.09,91.8,868.29,373.408367,5,59,1127.28667,0.083333
1271.172501,0,0,0,1865.939841,1,0,2099.387435,0
124.743322,1007.45,0,1007.45,0,0,14,1616.540779,1
1060.039731,340,49,291,0,0,7,261.761454,0
90.084324,1098.82,1098.82,0,181.725242,1,13,1307.140981,0.428571
85.851188,0,0,0,499.092982,1,0,1528.015928,0.285714
2115.602918,320,0,320,2033.14898,17,10,1260.004919,0
193.213122,2281.57,905.6,1375.97,0,0,45,1782.059904,0.909091
82.98006,906.78,0,906.78,0,0,25,780.205026,0.818182
991.773081,2020,2020,0,600.188405,4,4,1817.827772,0
5482.204366,0,0,0,4948.907169,15,0,1343.176056,0
1016.496072,64.82,64.82,0,994.182547,8,1,74.543258,0
205.127197,1222.98,1222.98,0,0,0,5,1144.83486,0
1450.599152,2763.84,1434.43,1329.41,0,0,98,343.918862,0
1405.988009,1839,256,1583,1684.658063,4,27,3603.302652,0
424.968492,272.28,0,272.28,0,0,24,64.658608,0
74.4309,45.65,45.65,0,0,0,1,0,0
24.818476,390.05,44.9,345.15,0,0,11,423.338628,0.272727
1109.876538,0,0,0,645.643747,7,0,476.97564,0
679.421923,298.49,298.49,0,152.65779,1,4,456.143495,0
270.135147,958.93,752.9,206.03,0,0,26,2063.470552,0
256.02662,2098.56,1798.3,300.26,0,0,22,1909.534262,0.25
794.661653,329.96,329.96,0,0,0,1,703.606,0
1644.123638,0,0,0,830.132133,3,0,333.114672,0
28.80071,173.02,0,173.02,0,0,6,229.503322,0.272727
976.390024,785.4,785.4,0,347.15722,3,6,820.342892,0
1005.660131,710.03,710.03,0,5001.078448,40,8,5679.950642,0.25
700.723718,425.18,0,425.18,0,0,29,148.581846,0
8.27913,670,0,670,0,0,16,703.772949,0.090909
1373.700066,267.75,0,267.75,38.898599,2,9,446.146419,0
215.475718,670.65,300,370.65,0,0,18,366.634123,0.3
108.857699,3224.34,3224.34,0,0,0,39,2752.565833,1
7.215615,54.45,54.45,0,0,0,1,160.130111,0
1736.930299,616,0,616,0,0,11,803.881382,0
242.53001,3520,0,3520,0,0,11,3814.912997,0.333333
1372.083399,800,0,800,0,0,10,1190.700111,0
6388.820712,5154.75,1622.06,3532.69,0,0,115,6436.518476,0
254.94701,2870.83,2655.15,215.68,0,0,54,2461.126057,0.9
15.813502,120.88,0,120.88,0,0,5,258.872386,0.5
77.383767,2321.87,1212.87,1109,0,0,22,2071.265301,0.363636
849.030358,345,0,345,101.511988,1,24,1465.044906,0.083333
525.17417,91.23,48.9,42.33,0,0,4,154.939835,0
510.953138,172.41,172.41,0,0,0,4,959.003305,0
486.17036,0,0,0,1494.441569,1,0,2945.61949,0.181818
2291.684027,4983.93,4065.93,918,0,0,33,1149.746347,0
145.722404,529.7,240.2,289.5,38.259988,1,26,363.368053,0
286.814503,2016.14,1602.14,414,0,0,14,1525.089652,0
22.455964,185.25,0,185.25,0,0,3,371.216038,1
1108.987965,0,0,0,75.070968,1,0,1690.172114,0.083333
109.473217,1251.26,635.79,615.47,0,0,19,958.931815,0.25
233.092662,2613.65,945.45,1668.2,0,0,39,2255.232796,0.666667
2112.63873,0,0,0,584.940187,5,0,540.088813,0
1.097736,343.82,0,343.82,169.355104,1,10,169.895641,0
874.905296,484.04,0,484.04,0,0,12,873.429792,0
844.022439,0,0,0,1125.228876,3,0,535.604592,0
87.034432,697.57,0,697.57,0,0,15,811.903413,0.454545
377.56851,542.51,542.51,0,0,0,9,567.687367,0
2929.582949,0,0,0,1319.276782,11,0,1153.353618,0
1101.792789,1591.37,1591.37,0,447.953652,2,10,699.75547,0
623.583624,1344.85,1099.72,245.13,0,0,21,1374.213771,0.083333
5.109352,0,0,0,78.990599,1,0,77.984721,0.1
2696.052766,0,0,0,3100.942646,15,0,815.306343,0
1592.102979,45.65,45.65,0,1465.069357,1,1,529.542832,0
14.453345,38.65,38.65,0,0,0,1,52.685663,0
1062.024069,0,0,0,402.337729,3,0,583.53323,0
1033.485033,137.57,0,137.57,0,0,3,423.925626,0
803.052704,19.75,19.75,0,0,0,1,402.155365,0
1551.908555,416.64,105,311.64,0,0,14,539.653696,0
936.370785,158.45,158.45,0,0,0,3,160.698863,0
1420.156349,0,0,0,445.913736,5,0,661.562552,0
14.143579,175.98,0,175.98,0,0,7,171.928796,1
68.10541,0,0,0,462.554056,6,0,0,0
3025.373271,202.72,0,202.72,988.076605,1,9,3989.645744,0
2513.983606,0,0,0,6140.025312,4,0,560.461934,0
542.979227,1134.96,0,1134.96,2370.439178,15,12,2669.005392,0.25
144.436235,0,0,0,944.893512,1,0,542.036637,0
2017.391656,12024.37,11224.1,800.27,0,0,133,11516.39232,0.333333
39.469095,418.97,0,418.97,0,0,30,655.157042,0
2579.907754,125.51,0,125.51,1377.049309,10,3,666.355831,0
34.703482,247.02,0,247.02,0,0,18,194.419235,0.166667
29.466141,149,149,0,0,0,1,350.176472,0
2764.810135,390.52,369.8,20.72,75.74986,2,6,743.242536,0
27.931382,169.4,0,169.4,0,0,5,116.255235,0
2063.9223,0,0,0,3858.373703,2,0,5696.695114,0
1615.724155,673.74,484.46,189.28,624.03835,12,18,785.833719,0
348.321822,0,0,0,178.138151,2,0,142.741177,0
992.724168,527.88,0,527.88,1677.055839,2,12,2997.714455,0
5.170635,367.95,0,367.95,0,0,11,400.457139,0.125
1361.815512,1309.72,1106.81,202.91,814.086208,9,53,1668.192483,0
1186.276559,391.67,391.67,0,0,0,8,488.194864,0
2966.412112,1473.26,0,1473.26,979.388828,2,20,1464.911757,0
1910.793773,2754.09,40,2714.09,0,0,122,613.246821,0
1175.065336,2707.46,2468.96,238.5,323.014918,2,29,2288.300302,0.083333
378.320894,315.02,0,315.02,0,0,20,206.090316,0
1492.443188,1777.27,0,1777.27,0,0,19,1969.412866,0
434.393219,343.5,343.5,0,949.910781,5,2,504.635307,0
11.673388,76,76,0,0,0,1,447.312571,0
1.063114,20.74,0,20.74,0,0,2,168.489938,0
12.169653,187.32,0,187.32,0,0,12,182.885361,1
738.067431,752.97,752.97,0,0,0,11,1393.051729,0
77.285458,495,0,495,0,0,12,416.913773,0.181818
1434.836893,413.16,413.16,0,3005.365682,6,10,3716.5426,0.083333
1247.905033,553.67,0,553.67,0,0,11,1927.232575,0.083333
88.35088,697.91,477.91,220,0,0,31,646.026876,0.25
252.174753,411.01,411.01,0,0,0,28,459.467285,0
1516.44717,0,0,0,2817.911587,1,0,4161.937341,0.285714
3374.66122,0,0,0,1154.99477,7,0,913.221146,0
1865.008929,0,0,0,2087.392116,3,0,2709.693363,0.083333
2413.719637,0,0,0,905.709193,5,0,626.891685,0
411.27629,1524.65,1153.52,371.13,0,0,51,626.104114,0.083333
97.281118,3091.75,1456.8,1634.95,0,0,48,3424.057988,0.636364
568.222966,140.03,140.03,0,0,0,4,203.362743,0
2773.411911,418.68,0,418.68,2260.076139,14,31,2027.44214,0
294.720216,1880,0,1880,0,0,6,1479.018473,1
1619.001848,0,0,0,4892.793928,3,0,368.653175,0
197.159684,0,0,0,351.023706,2,0,373.550284,0
954.617658,0,0,0,808.545456,4,0,228.635319,0
44.935526,401.06,0,401.06,0,0,11,441.438423,0.4
28.497217,258.91,0,258.91,0,0,21,247.067092,0.75
7114.235621,1072.24,1000,72.24,2088.213086,7,9,1837.750949,0
1007.440908,430.54,0,430.54,687.666124,2,21,1526.508633,0
2471.904646,1590.58,1590.58,0,283.730479,2,35,813.995856,0
733.100601,0,0,0,1588.05231,4,0,582.050862,0
1159.619047,0,0,0,73.699863,1,0,192.970203,0
1818.933435,0,0,0,1566.811923,11,0,805.588424,0
90.582466,809.79,0,809.79,0,0,44,766.101615,0.916667
1819.444477,0,0,0,197.334971,4,0,572.900672,0
28.832982,266.58,0,266.58,0,0,18,223.918762,0.75
7.833571,92.24,0,92.24,0,0,2,484.14452,0.5
433.075331,750,0,750,0,0,12,719.974026,0
45.82108,632,0,632,0,0,2,3746.417043,1
2724.169852,49,49,0,189.855977,1,1,558.687221,0
83.030075,2298.89,567.55,1731.34,0,0,22,2034.589917,1
1008.494418,639.7,0,639.7,0,0,32,862.819773,0
1688.247199,1937.64,928.18,1009.46,967.811335,16,22,745.063871,0
608.300379,0,0,0,27.107553,1,0,204.950565,0
211.865308,2505.3,0,2505.3,0,0,20,2944.674292,1
454.181676,1361.65,1361.65,0,0,0,9,1643.948056,0.166667
2646.022772,1541.13,487,1054.13,1234.504809,6,17,600.203047,0
332.697638,1080,555,525,0,0,6,603.181053,0
489.488586,215,70,145,732.654518,10,5,881.801225,0.090909
312.197634,0,0,0,5104.121726,8,0,0,0
205.421413,1174.98,0,1174.98,0,0,6,989.875292,0.5
3300.406797,459,170,289,3895.391723,13,9,1585.23765,0
5471.186593,0,0,0,8411.998221,10,0,1281.454609,0
685.063917,0,0,0,110.795488,4,0,308.035273,0
467.439275,0,0,0,938.573177,6,0,581.994796,0
722.404832,0,0,0,1356.687002,5,0,215.857868,0
16.976117,424.99,0,424.99,0,0,7,603.395705,0.5
275.240429,0,0,0,610.08928,5,0,1186.237636,0.090909
666.247487,511.34,103,408.34,100.749379,4,12,1145.870591,0
20.594739,320.64,0,320.64,0,0,12,273.840392,0.416667
300.012533,3286.41,2689.44,596.97,0,0,53,3035.03764,0.545455
45.905486,398.4,0,398.4,0,0,12,403.594309,0.916667
3377.632916,0,0,0,1241.559904,2,0,1028.191288,0
25.407311,504.96,0,504.96,0,0,48,464.099225,0.916667
504.127471,0,0,0,18.042768,1,0,1383.846999,0.1
2270.623981,1200,1200,0,2629.671395,9,1,967.527752,0
2230.689402,0,0,0,2393.464326,4,0,458.73255,0
30.217276,332.5,0,332.5,0,0,8,262.580865,0.416667
2741.024256,0,0,0,36.741165,2,0,542.317437,0
124.58001,1302.02,0,1302.02,0,0,9,1737.687605,0.555556
1.695294,9.87,0,9.87,0,0,1,151.732627,0.5
349.788099,400.6,400.6,0,0,0,6,308.109946,0
16.388956,68.88,0,68.88,0,0,2,639.609691,0
1551.842759,0,0,0,681.2559,2,0,522.486041,0
0.407093,49,49,0,0,0,1,0,0
68.045739,501.85,0,501.85,0,0,31,531.541585,0.181818
7081.171387,0,0,0,26194.04954,69,0,20191.3077,0.222222
211.35235,267.34,0,267.34,0,0,22,153.812692,0
1.533981,141.56,0,141.56,0,0,6,248.103302,1
827.00042,0,0,0,965.526999,20,0,333.441983,0
3495.735827,0,0,0,9413.199416,8,0,9960.882548,0.083333
1571.218695,375.24,375.24,0,1093.862642,9,8,824.975105,0
180.238427,2749.92,0,2749.92,0,0,12,2723.611325,0.083333
21.87058,405,255,150,0,0,7,414.423817,0
20.599719,423.62,0,423.62,0,0,16,452.606219,0.714286
1979.782537,1687.62,1396.32,291.3,1418.626391,6,31,864.07868,0
208.581872,2608.02,2155.67,452.35,0,0,51,2625.80225,0.916667
2041.527181,94.16,0,94.16,972.530598,12,1,1073.025534,0
786.158276,679.24,100,579.24,890.644405,8,13,1653.190684,0.090909
3.019634,45.6,0,45.6,0,0,2,73.212859,0
31.552814,1428.02,509,919.02,0,0,37,1137.556503,0
37.550351,633.24,0,633.24,0,0,12,588.246987,0.416667
717.764625,3358.25,3358.25,0,0,0,127,2370.592652,0
95.08385,817.66,0,817.66,0,0,10,761.008544,0.375
2.911999,347.55,0,347.55,0,0,3,386.639613,0
0.570113,29,29,0,0,0,1,319.172687,0
143.50998,549.17,0,549.17,0,0,22,285.145558,0
1587.706693,450,0,450,270.92481,4,6,600.299728,0
2246.21264,0,0,0,2561.494053,4,0,434.927101,0
3395.090243,0,0,0,9071.14623,5,0,9483.800873,0.166667
16.834929,15,15,0,209.025389,1,1,430.213001,0
1205.235951,413.23,331.87,81.36,0,0,19,476.38169,0
1354.623473,495.43,495.43,0,453.244036,8,13,280.31102,0
1923.696463,527.6,0,527.6,5326.343132,48,25,2999.461289,0
0,30.98,0,30.98,0,0,2,63.582004,0.090909
1610.489628,0,0,0,811.491192,3,0,383.426341,0
448.426181,0,0,0,1158.133733,3,0,1956.051348,0.083333
2455.423773,2695.07,227.97,2467.1,1440.078629,6,22,2963.914089,0
1237.897608,403.38,403.38,0,1593.700723,11,4,2291.077923,0
1.344661,785.9,0,785.9,0,0,20,789.264325,0
1592.017292,372.09,372.09,0,0,0,10,389.29309,0
264.103675,3568.21,2336.41,1231.8,0,0,60,4210.212171,1
1096.517209,0,0,0,2408.490506,6,0,822.741522,0
1099.221912,155.8,155.8,0,578.660857,4,2,875.977859,0
1775.884148,0,0,0,2444.627773,14,0,399.8626,0
6482.798242,0,0,0,706.910571,2,0,4630.593136,0
3015.25965,0,0,0,4715.033095,11,0,2234.914332,0
2722.532415,0,0,0,2946.839566,1,0,743.715499,0
33.585586,298.2,0,298.2,0,0,12,299.548557,1
4486.637152,1712.75,1712.75,0,13665.03207,15,4,10105.48672,0
162.580388,1403.42,153.5,1249.92,0,0,16,1045.177657,0.1
50.926002,165.97,0,165.97,0,0,7,119.24583,0
16.727286,174.46,0,174.46,0,0,8,142.694823,0.333333
706.182752,3304.27,802.8,2501.47,0,0,30,2863.455277,0.25
2272.494247,614.37,435.37,179,2072.631184,5,23,617.216175,0
23.981951,1934.16,1934.16,0,0,0,6,3721.903965,1
987.102704,66.5,66.5,0,770.310099,1,1,284.964748,0
267.908144,30,30,0,117.579435,5,1,198.682086,0
25.474414,240,0,240,0,0,12,188.072777,0.222222
130.678469,1480.76,1480.76,0,0,0,19,2441.727849,1
465.86405,0,0,0,895.874898,19,0,643.394901,0
56.748977,470.38,365.38,105,0,0,18,514.48579,0
8.415931,136.36,0,136.36,0,0,5,333.700979,0.5
64.937308,442.03,209,233.03,0,0,8,149.634213,0
821.011673,399.99,399.99,0,0,0,2,1140.142325,0
50.004286,341.14,0,341.14,0,0,23,231.514712,0
898.429424,495.7,495.7,0,1526.89916,23,4,1477.267198,0
3179.056936,4407.78,3191.23,1216.55,0,0,29,1257.677615,0
1322.64748,799.92,0,799.92,0,0,20,469.485706,0
12.472571,87.67,87.67,0,0,0,5,123.304221,0
1364.897308,0,0,0,1129.837811,6,0,365.272698,0
2572.293007,0,0,0,3585.959553,6,0,1364.325644,0
416.729679,1243.04,1153.34,89.7,0,0,22,2257.677587,0.3
508.164075,57,57,0,360.728419,8,2,576.386562,0
6.525943,290.5,0,290.5,0,0,7,474.469741,0
376.997522,0,0,0,928.598154,3,0,1008.342761,0
134.299115,1059.18,0,1059.18,0,0,10,1201.538972,0.727273
3.483716,98.81,0,98.81,0,0,3,368.319582,1
1579.595049,35,35,0,0,0,1,791.526478,0
1520.956418,450.67,0,450.67,0,0,11,505.658258,0
664.911581,0,0,0,1158.897578,2,0,1977.246775,0
483.422715,1196.35,738.41,457.94,0,0,17,1789.757024,0.083333
179.825945,1212.66,347.61,865.05,456.612334,1,25,1711.231409,0.272727
314.417629,300,85,215,556.806033,2,11,497.384901,0.25
427.642111,0,0,0,2563.705644,62,0,2853.967334,0.5
1120.08097,0,0,0,1218.392345,7,0,299.789938,0
772.338967,198.39,0,198.39,0,0,7,63.876242,0
864.410501,0,0,0,1914.752895,1,0,2290.455361,0.142857
65.915182,840,0,840,0,0,8,1014.023858,0.857143
518.894713,0,0,0,2166.099038,3,0,1361.199423,0.5
1006.592714,1341.62,1341.62,0,0,0,186,1444.198295,0
89.513525,1452.41,764,688.41,0,0,24,1690.741787,1
448.808529,0,0,0,667.057963,1,0,651.33864,0
1845.623354,480.9,399.62,81.28,1898.921039,27,9,1351.296989,0
4.326857,100.12,0,100.12,0,0,9,123.485948,0.3
124.292939,155,155,0,812.350168,5,1,1374.631056,0.1
18.180646,220.06,0,220.06,0,0,12,217.276088,0.7
1623.723148,1283.16,0,1283.16,274.532868,2,36,1047.305005,0
1502.000147,0,0,0,38.652502,2,0,277.216226,0
106.894095,62.73,0,62.73,0,0,3,540.130507,0.272727
865.161494,857.8,362.33,495.47,0,0,37,1152.9477,0
1.199105,20,20,0,0,0,1,182.462948,0
342.76107,20,20,0,148.074839,3,1,507.859879,0
153.027262,1455.78,631.63,824.15,0,0,32,1057.971559,0.916667
1295.87959,184.27,1,183.27,906.848796,7,10,296.068191,0
360.671491,3956.64,0,3956.64,148.682192,1,12,4013.483114,0.25
2.571837,99,0,99,0,0,2,45.168124,0
2202.376446,0,0,0,1701.905324,11,0,512.773385,0
82.470475,282.75,0,282.75,0,0,3,563.922891,0
1109.84819,261.56,182.37,79.19,1192.668467,8,8,572.817257,0
116.343256,38,0,38,0,0,4,59.260669,0
482.671967,0,0,0,18.976859,1,0,132.659676,0
3332.460521,1061.66,120,941.66,3820.451636,7,18,1173.78064,0
13.353513,717.95,717.95,0,0,0,14,864.238423,0.75
1648.217916,250,0,250,1822.194082,2,8,249.96881,0
61.763018,35.3,0,35.3,0,0,3,75.285164,0
722.855351,0,0,0,396.516695,2,0,187.058515,0
1836.565272,0,0,0,1265.552953,5,0,713.124426,0
4.115287,60,0,60,0,0,4,109.888829,0
36.898142,942.34,0,942.34,0,0,21,1007.917726,0.666667
1366.778251,5065.83,4539.7,526.13,48.245421,1,69,4366.758829,0
771.773362,750,250,500,0,0,5,204.167996,0
2134.176153,4253.64,2666.32,1587.32,0,0,69,7486.403423,0
9.113909,106.56,0,106.56,0,0,12,110.590507,0.909091
845.815387,37.5,0,37.5,0,0,1,0,0
10856.48301,45.65,45.65,0,5096.886673,5,1,2670.733732,0
352.58799,281.81,183.81,98,0,0,15,835.301657,0.083333
438.4161,673.68,0,673.68,0,0,12,717.601973,0
1348.085189,0,0,0,1364.200415,6,0,721.056957,0
219.885039,1857.17,1367.65,489.52,0,0,16,630.186926,0
22.35378,284.5,284.5,0,0,0,2,1578.650857,0
25.201833,609.01,0,609.01,0,0,50,513.138281,0.181818
4617.891585,1973,108,1865,1817.470617,16,63,2755.623951,0
1757.439933,0,0,0,2408.007601,6,0,175.115831,0
1064.473728,0,0,0,904.682287,6,0,1769.702541,0
1420.656377,0,0,0,1773.769481,4,0,316.465166,0
862.413024,108,0,108,925.602681,10,4,1151.18815,0
1061.570865,0,0,0,525.428754,2,0,417.214903,0
2.422926,64,0,64,0,0,4,151.901371,0.333333
0,147,0,147,0,0,12,152.109132,0
1746.714825,0,0,0,113.673261,2,0,354.637009,0
52.278293,346.46,0,346.46,0,0,16,203.562894,0.333333
4.448015,71.81,0,71.81,0,0,3,257.226631,1
858.880154,65,65,0,1054.41113,6,1,1288.141804,0
1034.332765,0,0,0,279.336255,6,0,714.753968,0
68.156278,785.76,0,785.76,0,0,33,708.743776,0.083333
3919.394766,467.06,467.06,0,11173.77587,15,6,6854.447424,0.1
2339.4425,2941.53,1032.4,1909.13,0,0,86,2055.656122,0
0,228.59,0,228.59,0,0,16,545.756332,0
91.478145,209.4,0,209.4,0,0,4,431.612195,0
58.603273,2080.51,2080.51,0,0,0,7,1965.056445,0
38.475299,61.8,0,61.8,0,0,4,165.771479,0
477.903003,566.12,396.51,169.61,493.409789,7,12,457.330803,0
1291.394861,778.12,289.86,488.26,0,0,21,853.446434,0
54.713751,578.6,0,578.6,0,0,10,607.673138,0.333333
223.281483,4151.48,3113.59,1037.89,0,0,92,3450.614791,0.9
1641.801417,1192.18,328.21,863.97,1026.486577,8,19,1739.401295,0
107.271213,726.42,0,726.42,0,0,12,744.715148,0.888889
99.040178,1100,0,1100,0,0,10,1310.127669,0.727273
972.604156,0,0,0,803.573286,2,0,751.50856,0
357.593551,68,0,68,0,0,4,243.400118,0
15.922218,300,0,300,0,0,12,276.242239,0
53.090328,546.7,0,546.7,47.68994,1,14,753.224953,0.454545
827.66215,965,890,75,0,0,4,748.605862,0
615.726189,1317.34,1317.34,0,0,0,2,328.995042,0
94.277559,2290,0,2290,0,0,10,2525.565248,0
1219.044349,0,0,0,927.862723,15,0,259.368165,0
16.707289,69.23,0,69.23,0,0,7,43.829632,0
1361.203619,952.09,523.09,429,2749.569996,4,19,4256.495061,0.083333
2194.238291,545.83,545.83,0,3222.211747,7,2,498.274938,0
445.146763,2118.54,950.19,1168.35,203.910421,3,27,1443.057787,0.4
32.726042,303.51,303.51,0,0,0,5,550.181692,0.666667
2896.14848,321.81,118.16,203.65,1925.397633,4,9,599.84614,0
1630.431093,43.89,43.89,0,534.841135,3,1,3281.742636,0
1847.085007,1573.35,592,981.35,0,0,40,575.443785,0
779.577168,0,0,0,2757.126538,4,0,9307.719055,0.2
76.631162,406.78,406.78,0,0,0,3,593.46007,0.2
532.738123,5403.84,642.52,4761.32,0,0,85,4908.599625,1
1060.630483,330,0,330,0,0,12,588.576603,0
840.144184,2790.72,2156.94,633.78,0,0,44,2723.95421,0.083333
377.723728,4587.21,4558.29,28.92,0,0,37,4169.408064,1
84.442485,1515.73,837.57,678.16,0,0,17,1421.806435,1
1145.052414,115.95,115.95,0,191.654534,1,1,1703.004051,0.083333
1109.606747,1625.95,1022.66,603.29,0,0,28,290.793658,0
8.68618,55.72,0,55.72,0,0,5,155.849599,0.333333
463.59969,811.11,811.11,0,234.763929,2,11,990.743027,0
100.418706,1021.13,0,1021.13,0,0,10,1143.833292,1
1095.984736,374.53,374.53,0,1391.256381,14,8,2351.506776,0.083333
342.742855,3673.32,0,3673.32,0,0,12,3353.963174,0.333333
645.406005,0,0,0,929.220085,4,0,193.013564,0
123.456942,1378.92,0,1378.92,0,0,12,1313.596455,1
1492.606493,0,0,0,2361.57578,17,0,543.321868,0
0,110.4,0,110.4,0,0,12,0,0
230.565492,2092.44,0,2092.44,0,0,14,1928.226431,0.916667
144.555083,1352.1,1352.1,0,0,0,3,656.758103,0
0,1027.92,0,1027.92,0,0,12,1028.353304,0
968.188634,69.44,0,69.44,0,0,3,251.875749,0
464.578589,0,0,0,502.58572,12,0,667.531731,0
1659.190866,770.9,0,770.9,1191.521187,1,24,58.892213,0
2936.43825,2177.32,1919.37,257.95,1935.422714,23,16,1513.160603,0
2743.766025,150,150,0,1562.979881,9,1,623.036521,0
2900.907214,1189.36,819.32,370.04,1572.492719,7,20,962.792486,0
785.704401,1059.82,899.82,160,2083.277724,11,10,2380.838508,0
884.175745,266.56,89.9,176.66,365.489055,3,6,1094.557296,0
618.966003,4709.14,395.92,4313.22,0,0,18,4627.972313,0.083333
6.682815,202.15,0,202.15,0,0,5,554.377554,1
665.623904,581.43,0,581.43,2158.502052,1,11,593.859264,0
130.890211,131.26,0,131.26,0,0,4,763.568532,0.090909
2030.838228,3165.54,1591.65,1573.89,0,0,151,1872.134044,0
411.362969,10.79,0,10.79,0,0,1,918.160924,0
1091.973832,0,0,0,77.349474,1,0,259.506889,0
77.32592,664.51,0,664.51,0,0,11,623.532457,1
1131.503917,120,120,0,0,0,1,352.210107,0
1723.887407,2598.91,1433.1,1165.81,695.211518,4,50,3590.348857,0.083333
19.01482,604.26,0,604.26,0,0,10,754.866138,0.1
1337.287314,1662.41,1662.41,0,0,0,10,1670.844026,0
26.531265,373.39,0,373.39,0,0,7,535.206387,1
955.588927,0,0,0,54.066975,2,0,196.542314,0
903.04158,350,350,0,0,0,2,482.501636,0
218.004416,0,0,0,272.866274,2,0,186.269591,0
328.943655,0,0,0,746.311927,2,0,498.286059,0
607.880635,0,0,0,2266.490818,3,0,2379.418142,0.090909
589.8109,0,0,0,4397.346355,13,0,2705.910794,0.2
107.48717,0,0,0,1391.262316,5,0,0,0
4749.435135,0,0,0,5882.516718,18,0,1846.287674,0
14.097101,140.4,0,140.4,0,0,12,168.311013,0.181818
11.332157,136.08,136.08,0,0,0,4,257.582031,0.666667
13.648487,146.46,0,146.46,0,0,6,152.571678,0.428571
1086.853086,178,178,0,0,0,2,346.565751,0
109.794839,259.28,167,92.28,0,0,13,168.86298,0.166667
183.28584,23.75,23.75,0,64.006247,2,1,584.679478,0.083333
5262.745812,0,0,0,4117.515089,12,0,1224.872705,0
2925.584749,1066.56,0,1066.56,0,0,24,1542.787313,0
1075.827234,342.65,0,342.65,614.082528,9,7,1145.26976,0
182.514528,157.67,0,157.67,214.94366,6,11,138.547392,0
1354.155365,50,50,0,627.630949,8,1,483.253247,0
666.010085,504.87,504.87,0,271.354588,1,2,631.927013,0
0,420.6,0,420.6,0,0,12,382.21079,0
2912.281553,1228.07,0,1228.07,2784.294727,10,111,1305.296349,0
17.832004,148,148,0,0,0,1,117.223554,0
1381.080028,360,0,360,0,0,8,115.649241,0
1009.483517,278.55,0,278.55,0,0,14,624.230027,0
465.003141,500,500,0,0,0,1,109.818409,0
1735.597569,1591.11,1591.11,0,0,0,27,485.135865,0
202.681879,312.5,312.5,0,170.577213,2,3,188.382752,0
1544.621765,1534.12,26.5,1507.62,0,0,42,450.412929,0
733.760958,371.76,0,371.76,0,0,11,701.251972,0
88.570138,535.83,0,535.83,0,0,29,235.021379,0.090909
271.05166,86,0,86,0,0,2,442.141178,0
1113.396708,2701.58,2626.58,75,0,0,8,2456.996431,0
144.621301,1584.49,461.77,1122.72,0,0,26,1520.603882,0.833333
191.333253,637.19,168.54,468.65,0,0,37,478.92389,0
1334.012141,0,0,0,152.353179,1,0,312.029134,0
25.192974,764.64,0,764.64,0,0,12,1074.956132,0.545455
0.19009,267,0,267,0,0,12,198.562574,0
1731.623546,0,0,0,4733.441645,4,0,4961.849482,0.166667
77.321718,278.44,0,278.44,0,0,18,342.843624,0
134.961317,1432.66,644.67,787.99,0,0,74,1276.016501,0.666667
1017.982199,0,0,0,2247.107682,14,0,1582.856628,0
981.10306,240,0,240,0,0,12,1777.96158,0
802.87844,3228.26,2766.92,461.34,0,0,61,630.245499,0.166667
1712.340703,1711.36,401.7,1309.66,0,0,17,1389.388725,0
3178.011925,0,0,0,4754.93083,10,0,522.525519,0
670.177406,4562.69,4562.69,0,0,0,5,5060.2174,0
257.564141,2971.83,2971.83,0,0,0,21,3946.991516,0.333333
2091.582046,179.23,0,179.23,2682.810269,14,5,1152.07779,0.090909
80.545433,374.37,0,374.37,0,0,27,249.78655,0
8.404256,0,0,0,132.266653,3,0,206.851966,0.25
212.862735,262.24,0,262.24,0,0,44,98.35911,0
3.164023,51.73,0,51.73,0,0,5,77.666427,0
405.194627,0,0,0,293.097125,1,0,1506.490213,0.083333
69.190177,431.52,0,431.52,0,0,12,439.947272,0.333333
530.574252,5221.42,2202.78,3018.64,0,0,135,4590.877822,0.583333
56.215217,402.13,0,402.13,0,0,40,297.931037,0.666667
4444.817182,237.5,0,237.5,728.526785,2,5,794.282028,0
1075.185409,398.53,45.65,352.88,0,0,12,579.034578,0
20.639295,464.64,0,464.64,0,0,12,919.544492,0.545455
29.129725,248.76,0,248.76,0,0,10,283.254742,0.909091
205.123089,197.42,0,197.42,0,0,11,145.046631,0
939.989584,0,0,0,56.443763,2,0,214.758351,0
0,10.89,0,10.89,0,0,1,0,0
862.276499,174.84,0,174.84,276.675751,1,6,1407.393166,0.083333
184.212569,1292.76,653.76,639,0,0,57,1132.87395,0.5
1381.084668,162.56,0,162.56,186.248313,1,6,503.442436,0
216.64893,4606.71,3217.43,1389.28,0,0,22,2251.966666,1
3322.674158,0,0,0,3221.755751,6,0,771.741033,0
33.384649,109.32,69.32,40,0,0,6,163.060103,0
