order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds
4499934,10,Chongqing,1390,108.72844,30.91853,6045,1,10-28 10:00:00,10-28 10:00:00,108.71812,30.95581,10-28 11:02:00,10-28 11:02:00,108.7283,30.9187,1028
1962102,10,Chongqing,1390,108.72897,30.91789,6045,1,09-18 08:46:00,09-18 08:46:00,108.71826,30.95597,09-18 11:20:00,09-18 11:20:00,108.72925,30.91814,918
1723576,10,Chongqing,1390,108.72681,30.91856,6045,1,07-06 08:30:00,07-06 08:30:00,108.71796,30.95624,07-06 09:20:00,07-06 09:20:00,108.72677,30.91873,706
3415787,10,Chongqing,1390,108.72679,30.91852,6045,1,08-03 09:23:00,08-03 09:23:00,108.71807,30.95633,08-03 10:06:00,08-03 10:06:00,108.72667,30.91875,803
4180231,10,Chongqing,1390,108.72607,30.9175,6045,1,09-21 09:17:00,09-21 09:17:00,108.71812,30.95586,09-21 10:04:00,09-21 10:04:00,108.72633,30.91753,921
3635251,10,Chongqing,1390,108.72866,30.91801,6045,1,08-14 08:37:00,08-14 08:37:00,108.71806,30.95629,08-14 09:36:00,08-14 09:36:00,108.72892,30.91829,814
3045771,10,Chongqing,1390,108.72694,30.91734,6045,1,09-06 08:48:00,09-06 08:48:00,108.71797,30.95622,09-06 10:35:00,09-06 10:35:00,108.72766,30.91721,906
3891098,10,Chongqing,1390,108.72728,30.91754,6045,1,09-25 08:43:00,09-25 08:43:00,108.71824,30.9559,09-25 19:56:00,09-25 19:56:00,108.71114,30.92182,925
2912293,10,Chongqing,1390,108.72724,30.91756,6045,1,10-31 09:13:00,10-31 09:13:00,108.71824,30.95585,10-31 10:43:00,10-31 10:43:00,108.72811,30.91754,1031
2433373,10,Chongqing,1390,108.72598,30.9177,6045,1,07-26 09:02:00,07-26 09:02:00,108.71794,30.95639,07-26 10:03:00,07-26 10:03:00,108.729,30.91807,726
4161589,10,Chongqing,1390,108.72585,30.91803,6045,1,10-25 09:57:00,10-25 09:57:00,108.71819,30.95594,10-25 11:07:00,10-25 11:07:00,108.7258,30.91837,1025
2345963,10,Chongqing,1390,108.72833,30.91888,6045,1,10-19 08:39:00,10-19 08:39:00,108.71823,30.95595,10-19 09:26:00,10-19 09:26:00,108.72824,30.91878,1019
1109821,10,Chongqing,1390,108.72712,30.91762,6045,1,10-19 08:40:00,10-19 08:40:00,108.71817,30.95588,10-19 09:35:00,10-19 09:35:00,108.72815,30.91725,1019
1270823,10,Chongqing,1390,108.7284,30.91851,6045,1,10-20 08:34:00,10-20 08:34:00,108.71817,30.95593,10-20 09:20:00,10-20 09:20:00,108.72903,30.91802,1020
3869987,10,Chongqing,1390,108.72761,30.91706,6045,1,10-12 08:58:00,10-12 08:58:00,108.71816,30.95599,10-12 09:48:00,10-12 09:48:00,108.72888,30.91839,1012
2270793,10,Chongqing,1390,108.72582,30.9178,6045,1,09-16 08:52:00,09-16 08:52:00,108.7182,30.95589,09-16 18:58:00,09-16 18:58:00,108.76829,30.92785,916
723049,10,Chongqing,1390,108.72823,30.9188,6045,1,10-14 08:56:00,10-14 08:56:00,108.71826,30.95593,10-14 09:57:00,10-14 09:57:00,108.72895,30.91829,1014
3356439,10,Chongqing,1390,108.72835,30.91886,6045,1,09-06 08:48:00,09-06 08:48:00,108.71804,30.95635,09-06 10:24:00,09-06 10:24:00,108.72845,30.91862,906
469889,10,Chongqing,1390,108.72776,30.91841,6045,1,10-09 08:55:00,10-09 08:55:00,108.71813,30.95592,10-09 19:01:00,10-09 19:01:00,108.71126,30.9219,1009
2821430,10,Chongqing,1390,108.72828,30.91888,6045,1,09-07 08:47:00,09-07 08:47:00,108.71797,30.95627,09-07 09:35:00,09-07 09:35:00,108.72832,30.9193,907
572774,10,Chongqing,1390,108.72727,30.91753,6045,1,09-24 09:05:00,09-24 09:05:00,108.7182,30.95582,09-24 10:28:00,09-24 10:28:00,108.72905,30.91807,924
3685407,10,Chongqing,1390,108.72848,30.9185,6045,1,10-26 10:01:00,10-26 10:01:00,108.71819,30.95585,10-26 15:43:00,10-26 15:43:00,108.72817,30.91864,1026
1735868,10,Chongqing,1390,108.72723,30.91766,6045,1,09-22 09:02:00,09-22 09:02:00,108.71818,30.95592,09-22 16:51:00,09-22 16:51:00,108.72719,30.91759,922
4452370,10,Chongqing,1390,108.7286,30.91805,6045,1,05-05 09:19:00,05-05 09:19:00,108.72267,30.95718,05-05 11:52:00,05-05 11:52:00,108.72853,30.91805,505
3110673,10,Chongqing,1390,108.72624,30.9183,6045,1,09-20 09:35:00,09-20 09:35:00,108.71811,30.95585,09-20 11:32:00,09-20 11:32:00,108.72906,30.91814,920
1442440,10,Chongqing,1390,108.7283,30.91848,6045,1,07-11 08:17:00,07-11 08:17:00,108.71792,30.95629,07-11 17:11:00,07-11 17:11:00,108.70971,30.92468,711
2604002,10,Chongqing,1390,108.72711,30.91753,6045,1,10-26 10:01:00,10-26 10:01:00,108.71814,30.95582,10-26 15:49:00,10-26 15:49:00,108.72763,30.917,1026
3509568,10,Chongqing,1390,108.72675,30.91849,6045,1,10-15 09:03:00,10-15 09:03:00,108.71814,30.95599,10-15 10:38:00,10-15 10:38:00,108.72677,30.91866,1015
2814183,10,Chongqing,1390,108.72719,30.91757,6045,1,08-20 09:04:00,08-20 09:04:00,108.71799,30.95622,08-20 22:16:00,08-20 22:16:00,108.71122,30.92187,820
22458,10,Chongqing,1390,108.72715,30.91768,6045,1,06-21 08:57:00,06-21 08:57:00,108.71793,30.95637,06-21 10:24:00,06-21 10:24:00,108.72826,30.91945,621
4324306,10,Chongqing,1390,108.72701,30.91743,6045,1,06-08 09:18:00,06-08 09:18:00,108.71799,30.95632,06-08 15:25:00,06-08 15:25:00,108.72709,30.9174,608
3828754,10,Chongqing,1390,108.72751,30.91851,6045,1,06-03 10:14:00,06-03 10:14:00,108.718,30.95631,06-03 20:09:00,06-03 20:09:00,108.70974,30.92464,603
3671882,10,Chongqing,1390,108.72835,30.91877,6045,1,10-24 09:34:00,10-24 09:34:00,108.71827,30.95595,10-24 10:38:00,10-24 10:38:00,108.72849,30.91891,1024
3287736,10,Chongqing,1390,108.72721,30.91769,6045,1,07-29 08:39:00,07-29 08:39:00,108.71796,30.95636,07-29 09:25:00,07-29 09:25:00,108.72842,30.91906,729
2026726,10,Chongqing,1390,108.72713,30.91758,6045,1,10-16 08:50:00,10-16 08:50:00,108.71823,30.95592,10-16 10:39:00,10-16 10:39:00,108.7288,30.91885,1016
3710863,10,Chongqing,1390,108.72585,30.91772,6045,1,08-26 08:59:00,08-26 08:59:00,108.71801,30.95635,08-26 17:43:00,08-26 17:43:00,108.7114,30.92179,826
1482592,10,Chongqing,1390,108.72728,30.91758,6045,1,10-25 09:56:00,10-25 09:56:00,108.71824,30.95583,10-25 18:11:00,10-25 18:11:00,108.72715,30.91768,1025
4248908,10,Chongqing,1390,108.72839,30.91823,6045,1,05-23 08:55:00,05-23 08:55:00,108.71809,30.95622,05-23 10:36:00,05-23 10:36:00,108.72823,30.91823,523
934284,10,Chongqing,1390,108.72756,30.91845,6045,1,06-03 10:06:00,06-03 10:06:00,108.71796,30.95625,06-03 18:51:00,06-03 18:51:00,108.72756,30.91854,603
752064,10,Chongqing,1390,108.72581,30.91783,6045,1,10-30 09:04:00,10-30 09:04:00,108.71811,30.9559,10-30 12:48:00,10-30 12:48:00,108.72583,30.91785,1030
1522699,10,Chongqing,1390,108.72728,30.91766,6045,1,08-15 08:34:00,08-15 08:34:00,108.71801,30.9563,08-15 09:24:00,08-15 09:24:00,108.72676,30.91725,815
2699819,10,Chongqing,1390,108.72719,30.91763,6045,1,10-05 09:15:00,10-05 09:15:00,108.71826,30.95592,10-05 10:18:00,10-05 10:18:00,108.72897,30.91802,1005
4289295,10,Chongqing,1390,108.72828,30.91738,6045,1,10-24 09:34:00,10-24 09:34:00,108.71828,30.95592,10-24 10:30:00,10-24 10:30:00,108.72801,30.91743,1024
2740694,10,Chongqing,1390,108.72726,30.91757,6045,1,10-07 09:18:00,10-07 09:18:00,108.71827,30.95582,10-07 09:59:00,10-07 09:59:00,108.72898,30.91814,1007
882546,10,Chongqing,1390,108.72821,30.91877,6045,1,10-23 09:21:00,10-23 09:21:00,108.71825,30.95582,10-23 10:36:00,10-23 10:36:00,108.7285,30.91854,1023
4423521,10,Chongqing,1390,108.72677,30.91867,6045,1,05-05 09:19:00,05-05 09:19:00,108.72269,30.95717,05-05 10:15:00,05-05 10:15:00,108.72669,30.9187,505
1360964,10,Chongqing,1390,108.72683,30.91812,6045,1,10-29 09:13:00,10-29 09:13:00,108.71813,30.95585,10-29 10:18:00,10-29 10:18:00,108.72655,30.91817,1029
4133137,10,Chongqing,1390,108.72784,30.91731,6045,1,10-09 08:55:00,10-09 08:55:00,108.71829,30.95596,10-09 09:49:00,10-09 09:49:00,108.72872,30.91856,1009
3637246,10,Chongqing,1390,108.72717,30.91762,6045,1,06-05 09:29:00,06-05 09:29:00,108.71809,30.95628,06-05 17:23:00,06-05 17:23:00,108.70979,30.92475,605
449836,10,Chongqing,1390,108.72722,30.91759,6045,1,10-28 10:00:00,10-28 10:00:00,108.71824,30.9559,10-28 11:09:00,10-28 11:09:00,108.72703,30.91765,1028
1471001,10,Chongqing,1390,108.72711,30.9176,6045,1,06-04 09:42:00,06-04 09:42:00,108.718,30.95637,06-04 10:45:00,06-04 10:45:00,108.72774,30.91708,604
416819,10,Chongqing,1390,108.72839,30.91857,6045,1,10-27 09:42:00,10-27 09:42:00,108.71817,30.95593,10-27 11:18:00,10-27 11:18:00,108.72826,30.91859,1027
1141821,10,Chongqing,1390,108.72728,30.91751,6045,1,09-06 08:48:00,09-06 08:48:00,108.718,30.95638,09-06 17:53:00,09-06 17:53:00,108.71116,30.92188,906
421286,10,Chongqing,1390,108.72706,30.9174,6045,1,10-02 09:14:00,10-02 09:14:00,108.71822,30.95596,10-02 11:42:00,10-02 11:42:00,108.72707,30.91742,1002
4452290,10,Chongqing,1390,108.72596,30.91808,6045,1,08-23 08:54:00,08-23 08:54:00,108.71799,30.95622,08-23 09:43:00,08-23 09:43:00,108.72572,30.9183,823
457837,10,Chongqing,1390,108.72752,30.9183,6045,1,09-10 08:50:00,09-10 08:50:00,108.71826,30.95596,09-10 10:49:00,09-10 10:49:00,108.72878,30.91827,910
1626601,10,Chongqing,1390,108.72812,30.91877,6045,1,07-30 08:57:00,07-30 08:57:00,108.71804,30.95635,07-30 17:14:00,07-30 17:14:00,108.70963,30.92476,730
2556506,10,Chongqing,1390,108.72688,30.91803,6045,1,09-23 08:39:00,09-23 08:39:00,108.71818,30.95596,09-23 18:34:00,09-23 18:34:00,108.71122,30.92187,923
567883,10,Chongqing,1390,108.72714,30.91767,6045,1,10-13 09:15:00,10-13 09:15:00,108.71814,30.95598,10-13 11:08:00,10-13 11:08:00,108.72745,30.91724,1013
180726,10,Chongqing,1390,108.7283,30.91832,6045,1,10-18 08:49:00,10-18 08:49:00,108.71814,30.95592,10-18 17:29:00,10-18 17:29:00,108.72831,30.91843,1018
3480008,10,Chongqing,4061,108.50987,31.03458,7000,13,06-02 23:44:00,06-02 23:44:00,108.71809,30.95627,06-02 23:44:00,06-02 23:44:00,108.69523,30.9409,602
707113,10,Chongqing,1635,108.71392,30.92946,7003,4,06-02 11:28:00,06-02 11:28:00,108.71806,30.95623,06-02 18:14:00,06-02 18:14:00,108.71398,30.92959,602
202947,10,Chongqing,1635,108.71245,30.92939,7003,4,09-09 09:21:00,09-09 09:21:00,108.718,30.95634,09-09 14:37:00,09-09 14:37:00,108.71292,30.92887,909
3433423,10,Chongqing,1635,108.7125,30.92939,7003,4,05-13 08:51:00,05-13 08:51:00,108.72262,30.95723,05-13 13:21:00,05-13 13:21:00,108.71301,30.92886,513
2951995,10,Chongqing,1635,108.71396,30.92929,7003,4,09-30 08:46:00,09-30 08:46:00,108.71823,30.95589,09-30 12:45:00,09-30 12:45:00,108.71374,30.92926,930
9018,10,Chongqing,1635,108.71322,30.92908,7003,4,10-15 08:59:00,10-15 08:59:00,108.71818,30.95598,10-15 13:13:00,10-15 13:13:00,108.71364,30.92928,1015
1167583,10,Chongqing,1635,108.71394,30.92955,7003,4,10-28 09:46:00,10-28 09:46:00,108.71823,30.95588,10-28 14:47:00,10-28 14:47:00,108.71419,30.92934,1028
1869263,10,Chongqing,1635,108.71242,30.92934,7003,4,10-23 09:10:00,10-23 09:10:00,108.71823,30.95585,10-23 13:56:00,10-23 13:56:00,108.71395,30.92956,1023
2932660,10,Chongqing,1635,108.71253,30.92929,7003,4,05-16 09:02:00,05-16 09:02:00,108.71807,30.95636,05-16 13:56:00,05-16 13:56:00,108.71307,30.9287,516
3090155,10,Chongqing,1635,108.71397,30.92958,7003,4,10-13 09:15:00,10-13 09:15:00,108.71813,30.95597,10-13 14:13:00,10-13 14:13:00,108.71406,30.92922,1013
3145481,10,Chongqing,1635,108.71437,30.93123,7003,4,10-18 08:55:00,10-18 08:55:00,108.71825,30.95597,10-18 13:35:00,10-18 13:35:00,108.71406,30.92926,1018
716101,10,Chongqing,1635,108.71404,30.92936,7003,4,09-18 08:39:00,09-18 08:39:00,108.71816,30.95598,09-18 13:56:00,09-18 13:56:00,108.71399,30.92957,918
245371,10,Chongqing,1635,108.71247,30.92926,7003,4,10-14 08:47:00,10-14 08:47:00,108.71812,30.9559,10-14 13:02:00,10-14 13:02:00,108.71352,30.9291,1014
2833265,10,Chongqing,1635,108.71321,30.92907,7003,4,07-25 08:55:00,07-25 08:55:00,108.718,30.95639,07-25 13:08:00,07-25 13:08:00,108.71356,30.92927,725
625562,10,Chongqing,1635,108.71242,30.92924,7003,4,10-24 09:20:00,10-24 09:20:00,108.71826,30.95599,10-24 13:48:00,10-24 13:48:00,108.71397,30.92959,1024
1199595,10,Chongqing,1635,108.7139,30.92955,7003,4,07-13 08:25:00,07-13 08:25:00,108.71794,30.95634,07-13 13:20:00,07-13 13:20:00,108.71434,30.92921,713
3162496,10,Chongqing,1635,108.71241,30.92931,7003,4,10-22 10:10:00,10-22 10:10:00,108.71824,30.9559,10-22 15:31:00,10-22 15:31:00,108.71297,30.92871,1022
113997,10,Chongqing,1635,108.71404,30.92935,7003,4,10-31 09:26:00,10-31 09:26:00,108.71814,30.95591,10-31 13:50:00,10-31 13:50:00,108.71392,30.92954,1031
2089170,10,Chongqing,1635,108.71326,30.92898,7003,4,07-04 09:03:00,07-04 09:03:00,108.71805,30.95633,07-04 13:25:00,07-04 13:25:00,108.71373,30.92933,704
3020640,10,Chongqing,1635,108.71432,30.93116,7003,4,10-21 10:18:00,10-21 10:18:00,108.71816,30.9559,10-21 14:37:00,10-21 14:37:00,108.71625,30.93049,1021
3794620,10,Chongqing,1635,108.71399,30.92946,7003,4,09-11 09:54:00,09-11 09:54:00,108.71811,30.95596,09-11 14:28:00,09-11 14:28:00,108.71421,30.92933,911
1468575,10,Chongqing,1635,108.71426,30.93124,7003,4,10-05 09:18:00,10-05 09:18:00,108.7182,30.95592,10-05 13:24:00,10-05 13:24:00,108.7162,30.93046,1005
2647790,10,Chongqing,1635,108.71328,30.92898,7003,4,06-12 09:03:00,06-12 09:03:00,108.71799,30.95622,06-12 14:07:00,06-12 14:07:00,108.71355,30.92927,612
3828645,10,Chongqing,1635,108.71434,30.9312,7003,4,10-25 09:53:00,10-25 09:53:00,108.71817,30.95595,10-25 14:41:00,10-25 14:41:00,108.71802,30.93148,1025
278771,10,Chongqing,1635,108.71396,30.92944,7003,4,07-06 08:35:00,07-06 08:35:00,108.718,30.95623,07-06 11:33:00,07-06 11:33:00,108.71383,30.92955,706
560827,10,Chongqing,1635,108.71435,30.93121,7003,4,06-22 10:32:00,06-22 10:32:00,108.71792,30.95635,06-22 14:01:00,06-22 14:01:00,108.71377,30.92918,622
1108862,10,Chongqing,1635,108.7133,30.92893,7003,4,10-12 08:58:00,10-12 08:58:00,108.71814,30.95581,10-12 13:40:00,10-12 13:40:00,108.71422,30.92937,1012
1121540,10,Chongqing,1635,108.71437,30.93114,7003,4,10-06 08:50:00,10-06 08:50:00,108.71813,30.95589,10-06 12:59:00,10-06 12:59:00,108.7137,30.92937,1006
909885,10,Chongqing,1635,108.71436,30.93128,7003,4,07-12 09:00:00,07-12 09:00:00,108.71793,30.95625,07-12 13:22:00,07-12 13:22:00,108.71619,30.93044,712
2827182,10,Chongqing,1635,108.7125,30.92932,7003,4,10-11 08:19:00,10-11 08:19:00,108.71812,30.95593,10-11 13:27:00,10-11 13:27:00,108.71294,30.92874,1011
2673793,10,Chongqing,1635,108.71393,30.92959,7003,4,10-14 08:48:00,10-14 08:48:00,108.71813,30.95595,10-14 12:55:00,10-14 12:55:00,108.71403,30.92939,1014
4035715,10,Chongqing,1635,108.71425,30.93117,7003,4,10-17 08:55:00,10-17 08:55:00,108.71811,30.95589,10-17 13:18:00,10-17 13:18:00,108.71435,30.92917,1017
4010255,10,Chongqing,1635,108.71333,30.92895,7003,4,07-29 08:39:00,07-29 08:39:00,108.718,30.95627,07-29 13:09:00,07-29 13:09:00,108.71297,30.92866,729
4053764,10,Chongqing,1635,108.71389,30.92948,7003,4,08-19 08:41:00,08-19 08:41:00,108.71804,30.95623,08-19 13:17:00,08-19 13:17:00,108.71398,30.92959,819
3420118,10,Chongqing,3605,108.71376,30.90509,7036,14,08-30 09:41:00,08-30 09:41:00,108.71793,30.95639,09-02 15:16:00,09-02 15:16:00,108.71382,30.90497,830
1012773,10,Chongqing,3605,108.71441,30.90509,7036,14,07-24 09:52:00,07-24 09:52:00,108.71796,30.95629,07-26 15:09:00,07-26 15:09:00,108.71313,30.90534,724
2943775,10,Chongqing,3605,108.71409,30.90557,7036,14,07-27 10:49:00,07-27 10:49:00,108.71797,30.95627,07-29 16:01:00,07-29 16:01:00,108.71392,30.90554,727
899646,10,Chongqing,3605,108.71395,30.9055,7036,14,10-03 10:04:00,10-03 10:04:00,108.71826,30.95596,10-03 17:34:00,10-03 17:34:00,108.7142,30.90391,1003
3283129,10,Chongqing,3605,108.71451,30.90519,7036,14,05-01 09:47:00,05-01 09:47:00,108.72256,30.95724,05-02 14:28:00,05-02 14:28:00,108.71308,30.90527,501
513190,10,Chongqing,3605,108.71377,30.90501,7036,14,10-26 10:54:00,10-26 10:54:00,108.71818,30.95598,10-27 17:00:00,10-27 17:00:00,108.71374,30.905,1026
2524671,10,Chongqing,3605,108.71443,30.90502,7036,14,05-05 09:39:00,05-05 09:39:00,108.72265,30.95728,05-06 14:24:00,05-06 14:24:00,108.71306,30.90523,505
1307816,10,Chongqing,73,108.69223,30.94998,7273,14,10-03 08:52:00,10-03 08:52:00,108.71817,30.95588,10-03 14:00:00,10-03 14:00:00,108.71834,30.95575,1003
2786179,10,Chongqing,73,108.69295,30.94967,7273,14,10-21 11:21:00,10-21 11:21:00,108.71812,30.95598,10-21 16:40:00,10-21 16:40:00,108.69295,30.94962,1021
2221869,10,Chongqing,73,108.69324,30.94946,7273,14,06-23 08:32:00,06-23 08:32:00,108.718,30.95633,06-23 11:54:00,06-23 11:54:00,108.69242,30.94989,623
2367860,10,Chongqing,73,108.6953,30.94884,7273,14,10-27 09:49:00,10-27 09:49:00,108.7182,30.95594,10-27 17:13:00,10-27 17:13:00,108.68827,30.95096,1027
741535,10,Chongqing,73,108.69617,30.94814,7273,14,10-14 08:59:00,10-14 08:59:00,108.71824,30.95581,10-14 12:30:00,10-14 12:30:00,108.69692,30.94772,1014
3643016,10,Chongqing,73,108.69334,30.94948,7273,14,10-21 10:21:00,10-21 10:21:00,108.71818,30.95595,10-21 17:29:00,10-21 17:29:00,108.6636,30.96694,1021
3287285,10,Chongqing,73,108.69249,30.94981,7273,14,10-12 09:00:00,10-12 09:00:00,108.71822,30.95581,10-12 12:22:00,10-12 12:22:00,108.69002,30.95144,1012
3967510,10,Chongqing,73,108.69265,30.94997,7273,14,06-02 11:14:00,06-02 11:14:00,108.71797,30.95621,06-02 20:14:00,06-02 20:14:00,108.69267,30.94987,602
1606300,10,Chongqing,73,108.69217,30.95005,7273,14,08-01 08:40:00,08-01 08:40:00,108.71798,30.95629,08-01 13:14:00,08-01 13:14:00,108.68803,30.95067,801
3463901,10,Chongqing,73,108.69533,30.94888,7273,14,06-22 08:52:00,06-22 08:52:00,108.71792,30.95626,06-22 15:23:00,06-22 15:23:00,108.69199,30.95076,622
3953477,10,Chongqing,73,108.69214,30.95056,7273,14,10-15 08:59:00,10-15 08:59:00,108.7182,30.95587,10-15 15:06:00,10-15 15:06:00,108.68829,30.95086,1015
1013021,10,Chongqing,73,108.69251,30.9499,7273,14,10-26 10:34:00,10-26 10:34:00,108.7182,30.95583,10-26 17:08:00,10-26 17:08:00,108.68655,30.95333,1026
3590364,10,Chongqing,73,108.69538,30.94873,7273,14,08-31 09:24:00,08-31 09:24:00,108.71799,30.95639,08-31 14:38:00,08-31 14:38:00,108.69541,30.94874,831
3184069,10,Chongqing,73,108.69483,30.94835,7273,14,10-20 08:30:00,10-20 08:30:00,108.71822,30.95599,10-20 11:35:00,10-20 11:35:00,108.69353,30.94902,1020
3624158,10,Chongqing,73,108.69493,30.94844,7273,14,09-13 08:30:00,09-13 08:30:00,108.71827,30.95589,09-13 12:28:00,09-13 12:28:00,108.69337,30.94909,913
3209429,10,Chongqing,73,108.69374,30.94915,7273,14,08-09 09:52:00,08-09 09:52:00,108.71799,30.95622,08-09 14:05:00,08-09 14:05:00,108.69374,30.9488,809
3121989,10,Chongqing,73,108.69535,30.94888,7273,14,10-17 08:45:00,10-17 08:45:00,108.71821,30.95583,10-17 14:42:00,10-17 14:42:00,108.69547,30.94878,1017
3818326,10,Chongqing,73,108.69623,30.9481,7273,14,10-20 08:28:00,10-20 08:28:00,108.71816,30.95591,10-20 11:40:00,10-20 11:40:00,108.69631,30.94867,1020
757981,10,Chongqing,73,108.69621,30.94808,7273,14,06-01 11:36:00,06-01 11:36:00,108.71803,30.95628,06-01 16:57:00,06-01 16:57:00,108.68794,30.9506,601
455836,10,Chongqing,73,108.69616,30.94819,7273,14,10-29 09:04:00,10-29 09:04:00,108.71813,30.95599,10-29 15:05:00,10-29 15:05:00,108.69732,30.94777,1029
433846,10,Chongqing,73,108.69611,30.94809,7273,14,07-04 09:21:00,07-04 09:21:00,108.71796,30.95629,07-04 15:09:00,07-04 15:09:00,108.69713,30.94774,704
2768924,10,Chongqing,73,108.69309,30.94967,7273,14,09-09 09:17:00,09-09 09:17:00,108.71797,30.95627,09-09 16:19:00,09-09 16:19:00,108.69422,30.94854,909
2351803,10,Chongqing,73,108.69485,30.9484,7273,14,07-19 08:53:00,07-19 08:53:00,108.71806,30.95636,07-19 14:45:00,07-19 14:45:00,108.6869,30.95301,719
3678466,10,Chongqing,73,108.69391,30.94949,7273,14,08-23 08:39:00,08-23 08:39:00,108.71796,30.95634,08-23 15:19:00,08-23 15:19:00,108.68788,30.95067,823
3260469,10,Chongqing,73,108.69247,30.94991,7273,14,10-16 08:44:00,10-16 08:44:00,108.71818,30.95598,10-16 12:30:00,10-16 12:30:00,108.69164,30.9499,1016
3848910,10,Chongqing,73,108.69213,30.94992,7273,14,09-23 08:57:00,09-23 08:57:00,108.71825,30.95598,09-23 14:08:00,09-23 14:08:00,108.69746,30.94803,923
1187108,10,Chongqing,73,108.6922,30.95004,7273,14,10-27 09:43:00,10-27 09:43:00,108.71817,30.95584,10-27 16:06:00,10-27 16:06:00,108.6948,30.9482,1027
1125506,10,Chongqing,73,108.69201,30.95056,7273,14,09-18 08:39:00,09-18 08:39:00,108.71812,30.95594,09-18 14:14:00,09-18 14:14:00,108.69202,30.95006,918
611199,10,Chongqing,73,108.69497,30.94847,7273,14,10-15 09:04:00,10-15 09:04:00,108.71818,30.95584,10-15 14:15:00,10-15 14:15:00,108.69215,30.95008,1015
893321,10,Chongqing,73,108.69211,30.95005,7273,14,08-13 08:52:00,08-13 08:52:00,108.718,30.95621,08-13 13:54:00,08-13 13:54:00,108.69496,30.94825,813
1347319,10,Chongqing,73,108.69479,30.94838,7273,14,05-31 14:14:00,05-31 14:14:00,108.71792,30.95633,05-31 14:50:00,05-31 14:50:00,108.69233,30.95093,531
1642160,10,Chongqing,73,108.69166,30.95049,7273,14,10-31 09:00:00,10-31 09:00:00,108.71815,30.95588,10-31 13:16:00,10-31 13:16:00,108.69158,30.95045,1031
3160938,10,Chongqing,73,108.69484,30.94832,7273,14,10-25 09:51:00,10-25 09:51:00,108.71829,30.9559,10-25 16:19:00,10-25 16:19:00,108.68795,30.95276,1025
2350988,10,Chongqing,73,108.69491,30.94832,7273,14,10-09 08:52:00,10-09 08:52:00,108.71814,30.95582,10-09 12:52:00,10-09 12:52:00,108.69438,30.94858,1009
3726452,10,Chongqing,73,108.69358,30.94911,7273,14,08-17 08:32:00,08-17 08:32:00,108.71808,30.95635,08-17 12:38:00,08-17 12:38:00,108.69282,30.94934,817
1119153,10,Chongqing,73,108.69226,30.95001,7273,14,07-28 08:53:00,07-28 08:53:00,108.71809,30.95622,07-28 13:13:00,07-28 13:13:00,108.68833,30.95091,728
507187,10,Chongqing,73,108.69165,30.95054,7273,14,09-15 08:33:00,09-15 08:33:00,108.71819,30.95582,09-15 14:11:00,09-15 14:11:00,108.68781,30.95051,915
109940,10,Chongqing,73,108.69213,30.95,7273,14,10-29 08:57:00,10-29 08:57:00,108.71827,30.95582,10-29 14:59:00,10-29 14:59:00,108.69498,30.94814,1029
3133184,10,Chongqing,73,108.69621,30.94802,7273,14,08-22 08:46:00,08-22 08:46:00,108.718,30.95622,08-22 12:18:00,08-22 12:18:00,108.69714,30.95033,822
2575197,10,Chongqing,73,108.69619,30.94802,7273,14,07-10 08:44:00,07-10 08:44:00,108.71804,30.95633,07-10 11:51:00,07-10 11:51:00,108.69739,30.94767,710
2048300,10,Chongqing,73,108.69233,30.94997,7273,14,08-23 08:38:00,08-23 08:38:00,108.71793,30.95628,08-23 16:37:00,08-23 16:37:00,108.68809,30.95081,823
3598082,10,Chongqing,73,108.69623,30.94815,7273,14,07-30 08:36:00,07-30 08:36:00,108.718,30.95637,07-30 12:19:00,07-30 12:19:00,108.68699,30.95303,730
2809248,10,Chongqing,73,108.69247,30.94994,7273,14,10-23 09:23:00,10-23 09:23:00,108.71816,30.95596,10-23 14:27:00,10-23 14:27:00,108.68829,30.95091,1023
305870,10,Chongqing,73,108.6962,30.94818,7273,14,06-11 09:10:00,06-11 09:10:00,108.71799,30.95625,06-11 14:27:00,06-11 14:27:00,108.68821,30.95078,611
3964131,10,Chongqing,73,108.69247,30.94997,7273,14,10-22 11:27:00,10-22 11:27:00,108.71828,30.95582,10-22 17:37:00,10-22 17:37:00,108.68824,30.95081,1022
735550,10,Chongqing,73,108.6933,30.94936,7273,14,10-18 08:38:00,10-18 08:38:00,108.71817,30.95588,10-18 12:43:00,10-18 12:43:00,108.69762,30.95156,1018
1251645,10,Chongqing,1064,108.62317,31.17099,7275,14,09-26 09:56:00,09-26 09:56:00,108.71814,30.95586,09-28 17:16:00,09-28 17:16:00,108.62481,31.16972,926
1979129,10,Chongqing,1064,108.62274,31.17108,7275,14,10-30 10:04:00,10-30 10:04:00,108.71811,30.95593,10-31 16:54:00,10-31 16:54:00,108.62272,31.17106,1030
1067797,10,Chongqing,1064,108.62314,31.17096,7275,14,10-24 10:22:00,10-24 10:22:00,108.7182,30.95589,10-25 16:12:00,10-25 16:12:00,108.62492,31.16963,1024
210799,10,Chongqing,1064,108.62266,31.17109,7275,14,10-26 10:37:00,10-26 10:37:00,108.7182,30.9559,10-27 17:00:00,10-27 17:00:00,108.62262,31.17091,1026
